"","Ctrl_1.CEL","Ctrl_2.CEL","Ctrl_3.CEL","Dom_1.CEL","Dom_2.CEL","Dom_3.CEL","N_D_3.CEL","N_D_4.CEL","N_D_5.CEL","NEN_2.CEL","NEN_3.CEL","NEN_5.CEL"
"TC0600007257.hg.1",6.20748967515146,5.92992979991882,5.71037554179637,6.01765087707783,6.47986383011237,6.25594099222795,7.51190716979477,7.3108565865507,7.42365065471103,6.11287377695452,6.28459849595171,6.35672327345538
"TC0600007262.hg.1",8.14989875263858,8.38729518444201,8.11535976917147,7.88908256209496,7.92660498899881,7.84878778131878,6.88767651529831,6.98284462541383,6.64670724879872,6.74492626507088,6.37753501216017,6.44345138465018
"TC0600007263.hg.1",7.17939928187619,7.5558546970668,7.17480759000843,6.72591001637667,7.07194540176231,7.0136133840143,6.7075608186996,6.55101687635307,6.90613364997238,6.54835180423476,6.90702177545304,6.31182601458445
"TC0600007266.hg.1",7.96342855530103,7.76737851815079,7.76527673094111,8.00573064265251,7.83210438057976,7.66303655530757,7.4201560684582,7.19160213258759,6.95825061346493,7.18898318132269,7.38853644466306,7.36411140506511
"TC0600007268.hg.1",11.3528638332946,11.559864641882,11.5475808044623,11.3863156259365,11.4841795218067,11.4362229708325,11.0077646796963,11.3311696962115,10.9361414399162,11.2565439275791,11.1507280799066,11.2584584660764
"TC0600007270.hg.1",5.92857428491671,6.11369442181871,5.89265576686107,5.99708073451396,6.15929304208182,6.16247207184108,6.0896790250395,6.14498821748171,6.57889160026967,5.51418449154821,5.71019588548987,5.69743957083026
"TC0600007273.hg.1",12.2102763611745,12.2596552512142,12.2361656202043,12.1191034650187,12.1392779100693,12.1050280392719,11.8195030916866,11.8017105118666,11.6871587333192,11.6775415711398,11.6627374272164,11.7495889458309
"TC0600007274.hg.1",6.07276397165636,6.23333542842125,6.0395815529044,6.02110542869534,6.24927085660565,6.29094560188719,6.08244255490961,6.25356736433861,6.15666150075856,5.49144945686436,5.94705591723224,5.91762907499506
"TC0600007278.hg.1",4.69483878297405,5.07771083802702,4.67492756568001,4.52065575043644,4.85857752568667,4.50554702198754,4.13539214306131,4.22513267043756,4.22037592587642,4.44663328133301,4.21110696718757,4.3879577074727
"TC0600007282.hg.1",7.42764821351557,7.35721113541878,7.5047735746549,7.27279687726361,7.16897308157522,7.07261073778832,6.34829450934561,6.47353343657762,6.08062563883469,6.19787352177964,6.12767062705905,5.93550085871982
"TC0600007284.hg.1",11.3488872294436,11.463081545311,11.4628605576268,11.3514573041217,11.4340290430358,11.4531052198135,11.15360320116,11.2134447861835,11.0593642117913,11.0670517041661,11.0671969082157,11.0683680248826
"TC0600007289.hg.1",3.73671127585206,4.07460017749858,4.41791048689617,3.74653764048497,4.50795702988615,3.97932973862192,3.75843271838512,3.25102300804481,3.23742055720542,3.58620235967949,3.70632240410116,3.73840961510263
"TC0600007290.hg.1",5.82622549780999,5.93189567430442,6.18537576125652,5.81835315655136,6.13476449384948,6.05211551719638,5.25634277459106,5.40980458109099,5.42446564182718,5.11813991499239,5.20854284157923,5.56987689405805
"TC0600007293.hg.1",4.36237681287223,4.62557082502639,4.39059017171368,4.34647611639708,4.65590266044486,4.68062349760158,4.4277779460515,4.38700954557995,4.0410508078584,4.04199418443817,4.05920098122104,4.32806704103887
"TC0600007301.hg.1",7.22068820089772,7.08395876040005,6.90626942846603,7.16564683858799,6.96560951994444,7.05255955480417,6.67806963728609,6.86664978358685,6.75094962682564,6.4287632448029,6.34172999459664,6.58493151003761
"TC0600007302.hg.1",6.55410326736004,6.67882253114135,7.13992421918541,6.88654047089913,7.02531344073615,7.03211548365519,7.43150419874907,6.94402444232157,7.49502115306835,6.52700025603866,6.5900590347785,6.67061293560042
"TC0600007303.hg.1",4.72777748446531,4.65671790223211,4.37304650669238,5.14525054949522,4.31955952267768,4.87172058818795,3.97665419230715,4.78710890893384,5.19177798281345,4.57463753541166,3.73247346475141,3.7093984819813
"TC0600007305.hg.1",4.56770743343715,4.76117683980922,4.41159246939052,5.06473912440542,4.83655408812988,4.73051192048627,4.57694653413255,4.21765025456247,4.7886076129283,4.76932283338412,4.50864786046479,4.7254359425506
"TC0600007306.hg.1",5.67162845726919,5.72578773498442,5.35594016822915,5.59185356188562,5.45596519432091,5.48209645726967,5.18240533403213,5.59314447181787,5.53796183426351,5.34725113670264,5.12686190583341,5.3825288202997
"TC0600007307.hg.1",4.79210616586029,4.50833521033903,4.20143240906933,4.60496036461228,4.52702893047321,4.58345895309957,4.61920207174421,5.18318903666602,5.50737589534792,4.56870178779707,4.67135730072028,4.68064172740586
"TC0600007311.hg.1",6.98309587771932,6.68883364944053,7.31939328671251,7.11288460977864,7.09433860170999,7.30112273542368,7.47926484399748,6.95913721428497,7.44218917533379,7.59519659756391,7.33921055161245,7.21586160074573
"TC0600007313.hg.1",6.80364506892615,7.01732095827501,6.93235151735928,6.96078208174697,6.91046442874676,6.78381436853462,6.87541473052588,6.51680130773815,6.57249540547988,6.55108957318516,6.72251902557527,6.72792512653459
"TC0600007344.hg.1",4.74766510916667,5.32510596560115,4.76363992551343,5.83012349129824,5.50611169913703,5.56098797171299,6.93233113973892,6.91538494812381,6.26191667763173,5.24002463293496,5.02098946552229,5.46512629318443
"TC0600007374.hg.1",11.1430469050704,11.2526113170849,11.1613737286153,11.0220266025914,11.1280525273386,11.0870878529579,10.5028553282084,10.5579157301892,10.4277340483677,10.4522452070396,10.3585861090043,10.4281445869461
"TC0600007375.hg.1",7.20091894405301,7.36147508058909,7.33734568028187,7.09348337422388,7.08232270727911,6.97164281741883,6.6548528161287,6.70020152020774,6.43345218529904,6.12280419007489,6.3052955398251,6.37386828691828
"TC0600007377.hg.1",11.8353965946199,12.0740719735587,12.1998381728212,11.8011951900074,11.8731063583813,11.7789637594708,10.0817072830815,10.213272267047,9.85782155039745,9.74626454940652,9.19384367727059,9.63372221771843
"TC0600007384.hg.1",7.10857524932808,7.30792348709814,7.17003493019109,7.28444103583055,7.20237127577745,6.89533426982015,6.83488801100726,6.81263122770641,6.77157332631378,6.14790023597898,5.99945257709912,6.33161343448445
"TC0600007395.hg.1",5.46487581613398,4.73279482802854,5.26240362739842,5.38513471590556,5.21349124909305,5.27546159174367,6.25438625388378,6.30343332537425,6.25314140193162,5.66668763722699,5.82948498091976,5.88065986017692
"TC0600007400.hg.1",5.32060245660587,5.87304390064661,5.61007729918095,5.45112663407885,4.95395682131102,5.35146810729773,5.32948916561855,5.38101910644625,5.50148395967683,5.24915938003054,5.17065002063106,5.68769795039757
"TC0600007402.hg.1",7.10141066304632,7.1932346329972,7.1032321605921,7.11492536712312,7.29057447497909,7.28241777461707,7.59899336634412,7.64656707878998,7.59413632681974,7.73761021281401,7.88672731249327,7.58791440527872
"TC0600007410.hg.1",5.94144460937444,6.19461015218388,6.22373292330585,6.17402816210336,6.22751285828124,6.56119596553256,7.24708597606158,7.25801215996971,7.15813047933694,7.31043700331336,6.90727975035342,6.9947084037999
"TC0600007416.hg.1",5.27064556803325,5.86379627222233,5.63223697210361,5.9669558494914,5.94682609657592,5.77868996483443,5.85723160420772,5.70344471061594,6.16174095663956,6.085040905319,5.39256617244384,6.04527420141993
"TC0600007480.hg.1",7.58277604440333,7.37531528094577,7.57964428504416,7.46237700102022,7.89670187745879,7.76844999744106,7.96725359851739,8.02153841831993,7.85165604160763,7.58797831594187,8.06618612081661,7.76549038117487
"TC0600007485.hg.1",5.86928327741793,5.79861224781915,5.98969333829804,5.94404744923869,6.0902789065601,6.5632902457351,6.28771596595096,6.07313026921654,6.15682974746094,5.92393971558362,6.3240078755303,6.0815608179906
"TC0600007487.hg.1",6.40399980246544,6.5177829458926,6.75142360375263,6.98441276112835,6.8898256376386,6.85004238354251,7.12674545529837,7.2589917915989,7.0902046358424,6.76542164904379,6.9985574170576,7.08430155248309
"TC0600007495.hg.1",9.34206822917396,9.47381880638425,9.5618211146262,9.7853991691996,9.78836349692571,9.7026795262612,9.9600641644692,9.98191237319528,9.91746495283095,9.73209460199416,9.92218191031508,9.88208365640424
"TC0600007500.hg.1",3.9188965115539,3.69954700561518,3.90923704337158,4.12029222795013,3.92407949383623,3.88051507109678,4.11553624816978,3.77336283120067,3.92508116025688,3.56123118512823,4.74688871751605,3.72857750356149
"TC0600007508.hg.1",7.9453182227011,8.16169295917171,7.91209442478787,8.12592032792887,8.01740023633117,8.09337570368327,8.61882878813834,8.33864050258996,8.44392269794487,8.46585167824902,8.47443164077295,8.39923839297646
"TC0600007518.hg.1",6.97214994984057,6.97106037423884,7.08740249297737,7.43732441774737,7.3745769054439,7.39777314029159,7.92531290335478,7.55898404154209,7.95142574803033,7.49490148424564,7.53786654585393,7.3607308908512
"TC0600007530.hg.1",8.19203108207405,8.25837511838956,8.32737132207279,8.47035404658832,8.28237976122516,8.44255169881962,8.71670665930297,8.70220465340821,8.68184538482233,8.51359451972709,8.46141354861966,8.45288480182407
"TC0600007534.hg.1",7.93184942492614,8.14411086753111,8.01627774624989,7.31688796598563,7.54964021014482,7.43814271277732,7.09345736241567,7.40808023548879,7.26946405419683,7.30521258902337,7.34081253428345,7.2466091745794
"TC0600007540.hg.1",8.09449525772498,8.0524371303354,8.23362671120952,8.17798737955968,8.04492893991371,7.93849058344423,8.2111268782898,7.67717094510584,7.74430781130552,8.43877008960886,8.10773148948987,8.27809875211302
"TC0600007544.hg.1",10.9132969792057,11.0480944797821,11.1381384929318,10.8622280418146,10.9277583444525,10.8126192036826,10.4770084345285,10.5606748994313,10.4786598079933,10.5896045050759,10.5571469330129,10.6572883542655
"TC0600007565.hg.1",6.35829722284825,5.9066592908355,5.96772351609752,6.18155919311922,6.20479749807415,6.26724925778288,5.74036330560998,5.54445895422033,5.55525797912402,5.68725287118046,5.26042045289841,4.89017337808498
"TC0600007568.hg.1",4.34267756301363,3.41060704042525,4.23489960604504,3.39546592661429,3.31315116581636,3.90612935825628,3.66881627951587,4.10251389495555,3.67179925584639,3.52370031809455,3.46189045412,3.57678110981007
"TC0600007585.hg.1",9.17122152503172,9.16376891968272,9.21437067775845,9.44995415183698,9.31745908476433,9.31700459580489,9.06101149048676,8.98901458903919,8.90102837825062,8.56607343202584,8.75415530380613,8.55009510246538
"TC0600007591.hg.1",5.54512425667763,5.71075017565176,5.9259336593522,6.43182890969876,6.23453211048092,5.98104146823015,6.91428369331659,6.82075307578768,6.79201012198556,7.01749595040951,6.79722976799496,6.68282704644315
"TC0600007597.hg.1",3.55518530506754,4.6680072649637,3.6811142322579,4.11478106232276,4.09198444855721,3.716593338594,4.4872748523777,4.19151327562494,3.84005057486573,4.42756839945966,4.05466180723276,4.09543506521993
"TC0600007599.hg.1",9.33409220067807,9.46016222832479,9.52286116617522,9.54357032300534,9.52919354396404,9.5687320841862,9.57714106147981,9.69761912519165,9.59463613881952,9.6306603365291,9.70965193016913,9.52403071713482
"TC0600007602.hg.1",3.51221446670006,3.41025425270656,3.64943674290747,4.58666598229262,4.44472682038227,3.39356160948612,4.72717682952936,3.74943883846664,3.91878863059193,4.1010204620458,4.73627688293821,4.26749844233709
"TC0600007623.hg.1",5.54362148724977,5.20634338686232,5.44586846071834,5.46877844444271,5.75577809019325,4.65208764339269,5.34429670323051,5.80189913768167,5.47880305008594,5.90097116340193,5.66638646046451,5.24285465807447
"TC0600007627.hg.1",4.16080045547634,4.30571754838845,3.81249268140599,4.65792910787459,4.1746076817873,4.19464949735228,4.56058958463024,5.61057785623958,4.45400020424737,4.76010504385922,4.91372719054243,4.00668761058496
"TC0600007636.hg.1",8.02227432552803,8.1262194730772,7.94294172551543,8.4185044573023,8.27268169065687,8.40499692617143,8.66007093920174,8.74996254067391,8.54511534842667,8.69079728462207,8.54257742640627,8.54231345133641
"TC0600007675.hg.1",8.79332988440663,8.8837120887789,9.01965664953152,9.05908099186824,8.97120246442585,9.17113375174118,9.17657693502349,9.20678993874604,9.205564173592,9.08274889298453,8.99178072380568,9.02838567614266
"TC0600007684.hg.1",8.45551351034981,8.71879439455935,8.4903780711346,8.87968052554805,9.00850761850999,8.87520468704535,9.26015954203609,9.28275976859644,9.29626586485537,8.67582164892061,8.59435629355294,8.60600160050291
"TC0600007685.hg.1",6.22421600280895,5.57427758102549,6.11014631228705,6.01502432173813,6.16726196084039,6.05541789318646,6.18906750945947,6.64656790111716,5.83489355766806,6.36553032075225,6.24745733304644,6.06982265716537
"TC0600007687.hg.1",7.35698877471817,7.30415487484117,7.12376975993761,7.42748918494884,7.45254813632071,7.08099571431345,7.83788462295264,7.68195662636931,7.67687972198911,7.66112474293401,7.39211791488431,7.6351654852566
"TC0600007693.hg.1",11.6279269557533,11.6728258373538,11.6943815622597,11.6769314192525,11.8152102666059,11.8702287297697,11.8398854783056,11.8997054069854,11.8713535190868,11.8910441306428,11.9451128407686,11.9314505239552
"TC0600007700.hg.1",9.02214495807852,9.02970537184629,8.8093664235608,8.79720916150286,8.70549145112932,8.71102267314962,8.54242924384177,8.16534070738991,8.65565528160895,8.53407164834593,8.71387741758256,8.46864401824134
"TC0600007701.hg.1",6.86224132852003,6.86161584747012,6.88782641782484,7.22231943301785,7.25900898944407,7.04058724421336,7.83343039723587,7.7615325273651,7.35443452227556,7.49153411746977,7.38813283959721,7.20648558290911
"TC0600007711.hg.1",7.62633228442158,7.81004599379651,7.81584086895015,7.9261267785043,7.79211307794568,7.77641454473334,7.89783489075449,7.83521617852658,7.82027352249027,8.26071511685264,8.260306646616,8.24105422912765
"TC0600007714.hg.1",3.9894770237555,4.34896366967415,4.87908114737062,4.06012089621949,4.31868880614155,4.37031269895656,3.58474970658067,2.55068172255978,3.32875542211509,3.87122706630914,3.33062532434004,3.9699223801968
"TC0600007748.hg.1",12.2300404531442,12.2173372761932,12.2511402361217,12.3479789510747,12.3755753345628,12.3002119181248,12.4871861199337,12.4936882288715,12.5179502258105,12.5296411578707,12.4740648889746,12.4607220172711
"TC0600007756.hg.1",5.06984735313422,5.30536756127511,4.7799437629688,5.47104411404717,4.84393275494795,4.74500863276978,4.43442680403638,4.78462385980901,4.40668274643781,4.84014450371694,4.93420483511981,4.95079488738346
"TC0600007769.hg.1",7.48223785753437,7.02627659203917,7.54067711217755,7.17234898499653,7.37151073894486,7.31796826651827,7.27679186747765,6.87686804703947,7.0543146476039,7.31092328602558,6.83475686661772,7.10233328137044
"TC0600007771.hg.1",7.34673311848364,7.40839808585901,7.30941981005108,7.4797069077285,7.60422073188123,7.41856576556086,8.04722200851273,7.78280033111136,7.93929764584925,8.04512709350435,8.11950149854832,7.79625268843929
"TC0600007774.hg.1",8.4562960450607,8.47292965554994,8.4131910452,8.23162929345505,8.18677288125733,8.18747714943111,8.11780864829811,8.09894803018103,8.19270222460167,8.33447104806742,8.37574446117315,8.26490874439754
"TC0600007789.hg.1",7.74192254937081,7.85845126962793,7.72523627455693,7.78843153844364,7.82333282586106,7.88466307100807,7.94388008733889,7.97541700257042,7.86806549264363,7.93738450228991,7.67389348764004,7.74783469523708
"TC0600007791.hg.1",5.48557428834152,5.63820565545602,5.85964971416254,5.66312813045917,5.7056371226336,5.80282659154567,5.60804324587233,5.78788237092049,5.9015845656224,5.65924204847462,5.61663454997508,5.46606560695352
"TC0600007792.hg.1",8.18793434144902,8.40362959705713,8.33469243524116,8.47296014514266,8.46982516941304,8.52436399756903,8.55500947122443,8.71536837102912,8.66080076313995,8.38762241630027,8.28650981633103,8.32287379853595
"TC0600007799.hg.1",5.41124951365185,5.23840566942392,5.78118800075151,5.90343107832229,5.74678495078904,5.40460672346932,4.83843957241098,4.66007330214654,4.58847301369666,5.75481685229837,5.55429965919147,5.43283692843272
"TC0600007800.hg.1",10.4381882421514,10.3256376158848,10.3184417324784,10.3929063310674,10.4133583368269,10.2629398443994,10.6292598373796,10.6074041164374,10.7064253110353,10.4744931466279,10.6733473929471,10.6369540957624
"TC0600007817.hg.1",3.86555018642584,4.10471600202312,3.7324761032178,4.70881583449888,4.73647839090818,4.45217744996537,4.12549582624027,4.55588413261625,3.80825228349769,4.22964645615706,4.15272362636092,4.18521798512838
"TC0600007821.hg.1",5.10312509407125,5.28427943804079,4.85314766988952,5.27520745432247,5.32250688645138,5.13752611574814,5.4171464454918,5.70656100804017,5.34013033612615,4.99374833856742,4.89811409252099,5.24372764860727
"TC0600007825.hg.1",7.23360678915417,7.22933752008832,7.18210042820342,7.36237420129043,7.25735845418243,7.51065415238178,7.0516171324241,6.96597740580256,6.82516104728045,6.94720038630427,7.21166690767015,6.76400625835886
"TC0600007830.hg.1",8.66444684998778,8.54697038728455,8.49322504761217,8.62012670068399,8.55833515287504,8.72472285845852,8.60372132208193,8.62600009804383,8.98368706873622,8.45810437684039,8.6395522380767,8.66195076101858
"TC0600007832.hg.1",6.94480725807234,6.79422814402266,6.79645558214535,7.23035714523043,6.69207326920461,6.9244091759761,7.02380601812326,7.26047252971618,7.0825845684907,7.0867690054636,7.13715605665012,6.8827949086275
"TC0600007836.hg.1",5.85046362366481,5.87006329285662,6.04931649261695,5.94280139879525,5.92620529123862,6.37469941537294,6.15971084377917,5.93471222949464,6.24528451301565,5.81233776125301,6.33753751555398,6.3063591080455
"TC0600007842.hg.1",9.28241706364168,9.30449561860147,9.2474259798304,9.01950048140171,9.06251786058717,9.08042293634096,8.81972200798533,8.89465890118481,8.91752664420624,8.97693912457732,8.86971811900625,8.91389894569169
"TC0600007847.hg.1",9.49579568619198,9.53407780888215,9.64378872042946,10.2961130971879,9.95602664927572,10.1973834904384,11.3424283449996,11.4274550562147,11.3388395628981,10.9311669304778,10.7283919303229,10.7638926081446
"TC0600007852.hg.1",8.48409558698653,8.24852457999704,8.33162622399397,8.56662814070426,8.38327180293436,8.36480661833499,8.49731427836112,8.52213236019155,8.68743001973538,8.35395495501738,8.23529204521053,8.28733931460856
"TC0600007862.hg.1",6.89169399395584,7.29683995309429,6.66399798296906,7.17292349652388,7.04521069605782,6.83153908176278,6.69444796402164,6.8127657040953,6.93272058968433,7.71947117266856,7.66417464532088,7.81869295133878
"TC0600007864.hg.1",6.7352374627321,6.02256142035855,6.69520035522197,7.0952012259281,6.80273593169628,6.97211902769051,6.85087822037994,7.09824020694962,7.09498633378614,7.16784388421244,7.08414337992218,7.06570151680294
"TC0600007868.hg.1",9.08291306137262,8.93282645485186,8.7995272071594,8.76177083073554,8.59482316782131,8.92733971763523,8.31747389958068,8.40158962405966,8.21476658472501,8.23344743817903,8.36746547153253,8.4786346946897
"TC0600007869.hg.1",7.45721992944395,7.60952519956134,7.34602620994237,7.6328040326639,7.43185559163158,7.5752196727602,7.42536789835352,7.59909849735166,7.60038658247948,7.11542315717293,7.24733776159092,6.9212837797493
"TC0600007887.hg.1",7.9807751701217,7.92284076174207,7.78327814555545,8.47577181234738,8.36598000978902,8.41769616769352,9.2253926449949,9.36561622421769,9.30113959532002,8.95339524736888,8.95651119555873,9.00011156550294
"TC0600008014.hg.1",5.82519653530521,5.43673021802316,5.95581002126696,5.31573385127064,5.96583050210113,5.76841870735413,6.49310674511942,6.18633562910374,6.04415144830138,6.01235619772043,6.12869434741901,5.64257289915242
"TC0600008027.hg.1",8.62671706739551,8.52687740631032,8.48558500324552,8.30667857526138,8.33160417152154,8.30167274393047,7.87924841538485,7.70113253954974,7.68251557577205,8.25009484379075,8.35649777986776,8.24486827759989
"TC0600008035.hg.1",8.55857027966862,8.37909320190613,8.56180109615362,8.64090880623024,8.60922755575698,8.6518798615426,8.9393394598326,8.93933511730148,8.79807424710059,8.64827934344691,8.7572580284618,8.74016085955189
"TC0600008050.hg.1",7.05145791705633,7.0896803904027,6.88117349243051,7.11101532389808,6.94173678185741,7.40696435849514,7.4666605493481,7.64683730414783,7.51073475245146,7.45159693194302,7.44862833053951,7.58799208318619
"TC0600008059.hg.1",9.15676644557531,9.27442158874349,9.1024805150995,9.22514269352599,9.35103781359134,9.23869019347487,9.19357034388573,9.46831900587139,9.32274876992653,9.16767055077217,9.20698443798991,9.26395913258234
"TC0600008060.hg.1",4.15382973776685,4.41697485724404,4.7813678306123,4.54709881756561,4.99006659317992,4.11728200510661,4.28851145051942,4.12761064412738,3.73624633910791,3.95546421336138,3.13829008176822,3.32109907788766
"TC0600008064.hg.1",7.98305311874563,8.24128330518673,7.88151503992932,7.89770589919598,7.94911742364205,7.93538010425049,7.93500237886757,7.97077185479723,7.90183826359337,8.04434934811928,7.99903663214974,7.94029768934972
"TC0600008066.hg.1",7.41439122885493,7.47951396278444,7.41758854332378,7.2525403662923,7.34239991780085,7.26929111737028,6.7352413093562,6.87197835731147,6.79989959580169,6.9944307553582,6.94775952715157,7.13493049674995
"TC0600008069.hg.1",5.62656200838901,5.40524147520772,5.67975717825674,5.27438686657593,5.34683714404133,5.62181257317413,5.88642028232219,6.06356239305366,5.86794782236886,4.99161899544286,6.07891094810845,5.40330691411978
"TC0600008071.hg.1",6.73613833759396,6.59034395797288,6.48318682257877,6.41787820932778,6.22772960010804,6.60098858592347,6.20253896786624,6.00435302542841,5.89519543039334,6.51702231518324,6.51703967140904,6.4379741666151
"TC0600008073.hg.1",6.70811786609028,6.69635247094348,6.66075977579915,6.82670117481897,6.63282592997854,6.79598482444188,6.7753851619179,6.69484046696894,6.64100681566328,6.84170926664028,7.13068271253345,6.93528733851081
"TC0600008087.hg.1",6.68271949840996,6.55890633061068,6.27944565627543,6.41896440803089,6.55292976068981,6.58773402658807,6.63926068307272,6.68862336596231,6.73606755836765,6.58545459282947,6.62899066324517,6.32816167663257
"TC0600008092.hg.1",7.3955807254061,7.27782002617204,7.53539633727248,8.1811824848543,8.03928159813888,7.62314952119966,8.30182879294577,8.24409919093541,8.15329766411743,8.35312852617221,7.83130996459763,7.67321563114775
"TC0600008094.hg.1",4.07447391579726,4.6142669143517,2.84501564295583,4.1452283296939,4.29518299655718,3.15068605121564,3.93107593232015,4.16306601029405,3.48404829423355,3.89006985077012,2.90599510558141,2.79903726973197
"TC0600008095.hg.1",9.253723886878,9.10493164964253,9.09629958210168,8.8294549227693,8.83731170504465,8.92215351582257,8.50345738260607,8.6278074000779,8.68582517794495,9.03113758373177,8.95966900677969,9.07330467689751
"TC0600008099.hg.1",7.93872381780316,7.87931740698698,7.92760349258324,7.51926317690828,7.61811262612149,7.64261780390377,7.87924312276968,8.09673161276375,7.85046232429057,7.58989971095987,7.83166670579342,7.88258524406009
"TC0600008102.hg.1",8.97099301248091,8.81134663750082,8.75769147555566,8.66042555775588,8.79856031346232,8.83794287309197,8.8523465467092,8.85540881580157,8.78728482967721,8.32070247134175,8.7870460066811,8.69251716743408
"TC0600008109.hg.1",8.71151161524923,8.67446375840564,8.46898163450848,9.49592165329705,9.4861028970622,9.61865884569699,10.0879841041978,10.1293203432196,10.0700588525592,9.82731607683792,9.74705074532935,9.79951254396085
"TC0600008114.hg.1",6.42328546744455,5.77657045751881,5.92632062350271,7.3121240376578,7.1058697627272,7.46615670540243,8.40968980571962,8.51924908083018,8.38547917978469,7.22885825001785,7.12133285120657,7.29407447591248
"TC0600008120.hg.1",8.14030387302097,8.24064338164343,8.52847621548958,8.47309997948232,8.24295612171242,8.25675636447963,7.92615025323542,7.94684161515505,8.01863387684923,8.22354268418114,8.20147358296415,8.12486861848278
"TC0600008127.hg.1",9.13847478861247,9.29244577062754,9.38905364507476,8.92023693037394,8.82282300215436,8.85097769766463,8.01846033769776,7.85603734204237,7.80598567237216,8.73866741215068,8.64656542357325,8.87888893233078
"TC0600008129.hg.1",11.8817636650736,11.9028248561774,11.9370121619495,11.8166623319343,11.8978931621535,11.8811503008184,11.6866379028633,11.7358220163656,11.7528613771446,11.7778098549963,11.9182150961697,11.8167623917539
"TC0600008132.hg.1",8.75678281999614,8.69177377593576,8.84290601226499,8.40736930203497,8.66561532008846,8.28480696753517,8.38768934992992,8.43437144913939,8.50682743526374,8.46707237159484,8.54636136373088,8.62495473885353
"TC0600008146.hg.1",5.54206831462059,5.40829502241422,5.27604011329128,4.97662977915556,5.14129408214418,5.35495559295286,5.28428846560692,5.21180673895938,5.10021654367155,5.85735014760687,5.18548303457793,5.52428244062995
"TC0600008156.hg.1",4.63763831651347,4.31820447273514,4.82221822127557,5.05606997126592,5.23846947650757,5.00686239311123,5.28944599407945,4.70244494869567,4.93673890910217,5.24739424717074,5.49691185189547,5.12235390655072
"TC0600008183.hg.1",6.36332124028528,6.63615771803471,6.84626507920023,6.56777271623452,6.42171302123573,6.50747588239129,6.10545607914892,6.39635629713993,6.44973971901482,6.54551085537143,6.48234471320715,6.54668032474166
"TC0600008209.hg.1",4.87329444844312,4.72154978961728,4.70625494126821,4.68423276176311,4.32881571564559,4.61174187078864,4.27050533388142,3.91125755443441,4.09781668538965,5.23076908609388,4.32997585102484,3.61588911882884
"TC0600008212.hg.1",6.05803960289857,6.30178370516889,6.16564269443166,6.75546437041222,6.61447872381111,6.49578510445992,6.89484024507136,7.2270201300814,7.07407539947698,6.90950228498516,6.52656295015768,6.64888882562373
"TC0600008247.hg.1",3.58457232098507,4.07878883386982,3.82414579424912,3.15863724191848,3.69536765726937,4.0373254120173,3.65663265500785,4.4983957597827,3.64157834355866,3.65826630043571,3.21501335776818,4.15173936149428
"TC0600008253.hg.1",5.17745354753063,4.70997354277491,4.11719341076365,4.33353500147028,4.8088194843326,4.29901870777855,5.06833363696416,5.36801014030425,5.51814767914554,5.60623614338879,5.32863027422812,5.25801330225011
"TC0600008255.hg.1",4.94659443981048,4.27371742755063,4.3656100475737,4.45286832483393,4.39728385601882,4.3365224917738,5.07832718290976,4.38778176100887,4.82641580103018,4.96945749888399,5.12502403177776,4.33690607697056
"TC0600008262.hg.1",7.64534535321734,7.64494132254298,7.84444904755515,7.17065131482442,7.20368695794883,7.49167817591319,6.48589199365389,6.5744646658246,6.36877457900568,6.5021141460389,6.728250960233,6.77375534203165
"TC0600008272.hg.1",6.90769906409666,6.86252155306717,6.75836733320724,6.90467778575877,6.83615713880996,6.86250953998835,6.72855639966213,6.60716130145186,6.79187318935484,6.82314530894582,6.84123485874561,6.91280175971764
"TC0600008303.hg.1",8.149834393273,8.02102227009667,7.91505489041065,7.9883131223397,8.2210627403318,8.11667659416666,7.73519587235134,7.59153510469322,8.07567570509024,7.97427205145117,8.27693601911851,7.92628662948145
"TC0600008319.hg.1",6.77134707159216,6.67504344202722,6.5450044954483,6.39432420350104,6.43840862369267,6.52956771068729,7.40253702952686,7.4652494178108,7.52762564843676,6.88766741727293,6.77443062165671,6.81468351415333
"TC0600008343.hg.1",5.40604229949464,5.08965800613775,4.91169288477089,4.8717183625313,5.03555920510515,5.17326453824903,6.13917273009247,5.16628038182955,5.26410950868295,5.34565317033829,5.76025800116258,5.30029242077393
"TC0600008346.hg.1",5.96719506812121,5.90815579735275,5.9113992451932,5.7159802335036,6.03040093771404,5.72727175190656,5.63647679530409,5.71695200438802,5.54207375752212,5.48755955672076,5.19062703620694,5.61543338709389
"TC0600008348.hg.1",8.35844389746079,8.19130040130701,8.07423767830615,8.25105620715997,8.17747418588521,8.24363220909603,8.07314085001908,8.13328952165083,8.39950834710466,8.14559549272252,8.13856317076992,8.29491968554463
"TC0600008350.hg.1",8.97266418659871,8.9175980471018,8.97748163691764,8.55998312892789,8.70163060134412,8.72723391859176,8.37211430450974,8.24710879218104,8.4751457850522,8.42893222958806,8.34274099618047,8.41440221343701
"TC0600008379.hg.1",6.79305821425498,6.54610670207925,6.80774163991277,6.77180866594077,6.942423600511,6.41924211534337,6.80518697334024,6.83014268076712,6.63286850550048,7.05617230098781,6.91960507010086,7.04798153043118
"TC0600008418.hg.1",3.37459852980104,3.61571743620109,3.61168241662474,3.79708499735473,3.96473711311768,3.9612423691205,4.05601053543229,4.16208353577751,4.13377977791338,3.85276693388147,3.61804244325772,3.92767194918679
