"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0259705",91.2750143737777,0.163378132342477,0.237228997748481,0.688693768017756,0.491015998781967,0.846939343653929
"FBgn0030000",385.406946159182,0.117565650748642,0.170874756991196,0.68802234349161,0.491438711098429,0.847059410249009
"FBgn0010638",1358.9193427949,-0.105237336281579,0.153001890651228,-0.687817227837209,0.491567885807059,0.847071345624748
"FBgn0036537",397.494622987955,0.151639089460548,0.220566738167774,0.687497538024997,0.491769251675777,0.847169589321092
"FBgn0040010",1038.42083369394,0.157796271093082,0.229575769750566,0.687338525596704,0.491869426733837,0.847169589321092
"FBgn0017579",23699.397650197,-0.131868330208728,0.191943469925016,-0.687016496368657,0.492072333073383,0.847308448276708
"FBgn0000083",5457.21703732515,-0.0968741442589488,0.141382402892561,-0.685192373852672,0.493222535539402,0.847803167483929
"FBgn0000575",1428.0803093829,-0.147328277416735,0.215019886009345,-0.685184427129369,0.493227549503081,0.847803167483929
"FBgn0010220",617.935404411232,0.0983077091790295,0.143457956098331,0.685271921144941,0.493172346893928,0.847803167483929
"FBgn0010607",196.649606991786,0.146060857060678,0.213111083863171,0.685374286559667,0.493107765672566,0.847803167483929
"FBgn0033540",383.468574958654,-0.118634318913317,0.173048292751435,-0.685556135960971,0.492993050046639,0.847803167483929
"FBgn0037777",45.9531339365919,0.220559298258304,0.322071488974201,0.684814725329419,0.493460842035313,0.847803167483929
"FBgn0038871",148.589871702153,-0.133824150312771,0.195031376912089,-0.686167284626685,0.492607625385919,0.847803167483929
"FBgn0050420",218.094725507526,0.125786759649854,0.183631536997477,0.684995408231986,0.493346818514878,0.847803167483929
"FBgn0261259",417.059460168579,0.137901445035439,0.201123215241019,0.685656525877345,0.492929727440378,0.847803167483929
"FBgn0037265",154.507741408356,0.144832284082578,0.211728930827472,0.684045791553138,0.493946250675879,0.848425041435224
"FBgn0085279",59.8957432344932,0.266719324046366,0.390024079991785,0.683853479128734,0.494067692623918,0.848425041435224
"FBgn0003016",297.230196083544,-0.119298590203219,0.174606630864229,-0.683242037331239,0.494453913583899,0.848457446068062
"FBgn0030683",254.189832780738,0.136569030781055,0.199781719527728,0.683591226984614,0.494233326028633,0.848457446068062
"FBgn0034965",72.7697765677039,0.239484067803285,0.350467313932287,0.683327826256445,0.494399714748588,0.848457446068062
"FBgn0002044",2755.88675858493,0.0763906449492957,0.112281166090037,0.680351367993801,0.49628200625868,0.848548991259589
"FBgn0004055",1338.98523082836,0.0745946768621232,0.109436913081024,0.681622633186803,0.495477599659048,0.848548991259589
"FBgn0015019",7447.37447227961,-0.115865401651368,0.170213607478973,-0.680705869333516,0.496057621742729,0.848548991259589
"FBgn0024958",952.070869598126,-0.104221883603418,0.15321044971172,-0.680253101531398,0.496344214399641,0.848548991259589
"FBgn0026056",323.899224265201,-0.104356384624272,0.153306758679773,-0.680703091781175,0.496059379606736,0.848548991259589
"FBgn0028671",2673.27366090132,0.104023175447697,0.152370833858825,0.682697421896875,0.494798059153583,0.848548991259589
"FBgn0029897",34563.9167996727,-0.166130983924161,0.243670612574529,-0.681785062912944,0.495374870702262,0.848548991259589
"FBgn0031213",765.819759183875,0.11056321616594,0.162360113303673,0.680975234102885,0.495887161310918,0.848548991259589
"FBgn0031220",2657.23987897765,-0.125843273726733,0.184598897686722,-0.681711945757648,0.495421112363838,0.848548991259589
"FBgn0035206",758.163695224428,0.10508976681563,0.154036314111085,0.682240206941351,0.495087074689417,0.848548991259589
"FBgn0037076",164.344648858121,0.125353905831149,0.183557024331258,0.682915329924545,0.494660346477795,0.848548991259589
"FBgn0037092",135.289723901178,-0.169259318320759,0.248039555748019,-0.682388411035167,0.494993381774222,0.848548991259589
"FBgn0037188",333.450553154977,0.107100536739377,0.157166794555353,0.681445066321926,0.495589915138675,0.848548991259589
"FBgn0038426",182.265985849958,-0.13722087268843,0.20164827851824,-0.680496127697007,0.496190372884064,0.848548991259589
"FBgn0039128",111.991300425182,0.171795536608181,0.252172353973128,0.681262374330248,0.495705486574383,0.848548991259589
"FBgn0037843",1375.99399214165,0.101381457587118,0.149104678777366,0.679934784196103,0.496545755544715,0.848684149030422
"FBgn0013732",136.150298736367,-0.184679224916235,0.272030301701347,-0.678892107832118,0.497206226679609,0.848706629003125
"FBgn0027500",707.981677835519,-0.0844960205621873,0.124442080600387,-0.678998777218488,0.497138636723472,0.848706629003125
"FBgn0030892",368.992320808132,0.100284016982665,0.147708671038383,0.678931143836542,0.49718149135025,0.848706629003125
"FBgn0032644",222.992919703728,0.124906729834876,0.184023597958884,0.678753872983094,0.497293825047292,0.848706629003125
"FBgn0037566",474.508788187669,-0.102266097713996,0.150533991160784,-0.679355519144956,0.496912626446738,0.848706629003125
"FBgn0050338",52.8828745261271,0.215259204909753,0.316933267251797,0.679194099049039,0.497014885749541,0.848706629003125
"FBgn0261530",478.044114371531,0.0968856970192513,0.142801928852177,0.678462103404386,0.497478744182284,0.848813154011092
"FBgn0010333",3071.06486646237,0.0802678206825398,0.11840520585451,0.677907868182487,0.497830110875398,0.848987335354355
"FBgn0020510",1740.2589889404,0.0687510703611211,0.101397823143365,0.678033001398015,0.497750769037011,0.848987335354355
"FBgn0053097",1035.45898029554,0.108910806576924,0.160701462862379,0.677721314025577,0.497948409709929,0.848987335354355
"FBgn0004106",489.066501901,0.116245525052747,0.171639779652679,0.67726447381822,0.498238167105559,0.849272388652993
"FBgn0016687",2058.42879040741,-0.101480978281309,0.149888401061025,-0.677043570836359,0.498378310125239,0.849302339118981
"FBgn0031034",82.3279149598334,0.203193466478587,0.300519076450891,0.676141657555611,0.498950710224187,0.849650889934479
"FBgn0033317",1034.63559772518,-0.0792198033587691,0.117155441016732,-0.676193975040859,0.498917497341595,0.849650889934479
"FBgn0036967",485.642891542161,0.128801721065363,0.190476212608918,0.676208957019826,0.498907986498628,0.849650889934479
"FBgn0027617",223.971940596327,-0.122743527145192,0.181971008018322,-0.674522433446281,0.499979228286491,0.849940155249532
"FBgn0033814",721.64659860124,-0.112541693834382,0.166783015160207,-0.674779105811689,0.499816117075497,0.849940155249532
"FBgn0034368",1329.04804805398,0.0748875794019829,0.111005553916637,0.674629122234927,0.499911425825895,0.849940155249532
"FBgn0035033",529.32480848165,-0.120062109672299,0.177818021121954,-0.675196523472479,0.499550915108949,0.849940155249532
"FBgn0036186",117.321719910201,0.145939039461188,0.216221312031097,0.674952150138646,0.499706166095989,0.849940155249532
"FBgn0039013",200.115604114677,-0.149027781947095,0.220700776098408,-0.675248110050348,0.499518145301771,0.849940155249532
"FBgn0052190",4691.80770915021,-0.0872593164496354,0.129353068617394,-0.674582500301828,0.499941054222458,0.849940155249532
"FBgn0034493",343.789899317967,0.11634591192343,0.172592288391828,0.674108403147746,0.500242397482931,0.850178948285314
"FBgn0000181",13489.9903494134,0.0839184592433701,0.124726932643973,0.672817469847601,0.50106342216321,0.851156766896023
"FBgn0038166",377.699301503074,-0.0999987782652958,0.14862497892249,-0.672826189717722,0.501057873991879,0.851156766896023
"FBgn0032020",508.692257956304,-0.0968264192507813,0.144111572504938,-0.671885106572296,0.501656842523934,0.851910506289937
"FBgn0035690",523.941524472608,-0.0940720551936882,0.140043605510064,-0.671734027776995,0.501753034517136,0.851910506289937
"FBgn0030206",360.665569433601,-0.11809183240174,0.175947790659863,-0.671175420611174,0.502108784930351,0.852305676330819
"FBgn0032234",423.570617385008,0.108398466272102,0.161724294630369,0.670267052454015,0.502687566351729,0.852944047232803
"FBgn0034503",294.189768737666,-0.109529465550092,0.163428317615119,-0.670198819570786,0.502731056270568,0.852944047232803
"FBgn0005630",11557.4174895589,-0.0855755492909415,0.127730775838594,-0.669968132026993,0.502878105420548,0.852984673796566
"FBgn0011291",207.360206472295,0.121177046513924,0.181241171524317,0.668595581758668,0.503753491742851,0.853247062050711
"FBgn0024245",252.251863703126,0.116358542331803,0.174066379236629,0.66847223939566,0.503832196514156,0.853247062050711
"FBgn0032015",2183.47754491495,-0.0671762679458249,0.100448836443692,-0.668761036206542,0.503647925439449,0.853247062050711
"FBgn0032117",123.687228806224,0.151133648810026,0.226045354727956,0.668598781832583,0.503751449861815,0.853247062050711
"FBgn0032485",758.465976184074,-0.100251298330384,0.149818825844424,-0.669150207027306,0.503399665533021,0.853247062050711
"FBgn0036271",492.323614211768,-0.105388090836136,0.157821582173783,-0.667767293829869,0.504282146850417,0.853247062050711
"FBgn0036710",767.772769479606,0.0758238163579598,0.113433541609663,0.668442642996,0.503851082944497,0.853247062050711
"FBgn0038035",471.311598299917,-0.115328101312151,0.172749651045375,-0.667602513893698,0.504387352599179,0.853247062050711
"FBgn0052702",700.755708313122,-0.0820954858972641,0.1228384339012,-0.668320844625015,0.50392881040018,0.853247062050711
"FBgn0243517",427.772581145334,0.091393910126113,0.136834049526161,0.667917893554993,0.504186004753624,0.853247062050711
"FBgn0260400",213.078522372619,-0.149201785422905,0.223412658732773,-0.667830490309715,0.504241801362368,0.853247062050711
"FBgn0020385",225.057248629886,0.144236466178453,0.216667647422585,0.665703753625646,0.505600473803667,0.853454586889074
"FBgn0025455",2850.89222545369,0.0979969833941828,0.147208529060627,0.665701804233256,0.505601720062689,0.853454586889074
"FBgn0032019",100.060253690635,-0.215122457553655,0.322695735294621,-0.666641774355178,0.505000978824319,0.853454586889074
"FBgn0032822",73.4677487331269,0.195456979669437,0.293437109147439,0.666094960645311,0.505350405386568,0.853454586889074
"FBgn0033189",1604.44419980252,0.0882555536668335,0.13247323748003,0.666214213117106,0.505274189453394,0.853454586889074
"FBgn0036450",1041.98965592835,-0.0783217462055062,0.117625377138484,-0.665857556514321,0.505502151731046,0.853454586889074
"FBgn0038772",325.460756462128,0.12208399541436,0.18339867591326,0.665675446163529,0.505618571104005,0.853454586889074
"FBgn0039932",190.903482376992,0.166702679568811,0.249939111915914,0.666973161146919,0.504789277000431,0.853454586889074
"FBgn0085405",308.657375163359,-0.108581539663527,0.163106402342333,-0.665709856291435,0.505596572340856,0.853454586889074
"FBgn0015805",1846.49307723359,-0.105906611657029,0.159349817352223,-0.664617088471059,0.506295436535778,0.854388962434584
"FBgn0023529",6059.60276090813,0.0955947492308311,0.144104037877001,0.663373147894893,0.507091599072311,0.854735107770933
"FBgn0031051",1903.38479490987,-0.0969085590096526,0.146005455867866,-0.663732450500716,0.506861566151584,0.854735107770933
"FBgn0033174",417.759758054592,0.122437961699574,0.184480929360718,0.663688990097019,0.506889387480422,0.854735107770933
"FBgn0033195",81.3914518543119,0.17667397474714,0.266150383009273,0.663812588768602,0.506810267464463,0.854735107770933
"FBgn0037814",549.592077217084,-0.106343988041317,0.160317662177545,-0.663332951571768,0.507117336996147,0.854735107770933
"FBgn0027660",99.3315748368719,0.159900594920267,0.241458290743574,0.662228637616257,0.507824703549405,0.855188951576678
"FBgn0038923",162.110152040258,-0.133304675724164,0.201335235302284,-0.662103061712078,0.507905173773636,0.855188951576678
"FBgn0038984",1499.32044377094,-0.0772041600140007,0.116631529949937,-0.661949303478568,0.508003712612153,0.855188951576678
"FBgn0050340",137.184482549727,0.144084078387538,0.217469272670281,0.662549134497693,0.507619356458707,0.855188951576678
"FBgn0053909",140.000616087906,-2.34319219545514,3.53769286786887,-0.662350374374556,0.507746699873952,0.855188951576678
"FBgn0010417",484.608504051759,-0.0966341189165444,0.14625729152906,-0.660713171331661,0.508796275341227,0.856107185973618
"FBgn0013988",2626.62463696497,0.132023237622815,0.199761665492821,0.66090376898444,0.50867402885253,0.856107185973618
"FBgn0004852",129.80923169306,0.15275875428108,0.231631397355046,0.659490708191559,0.509580710877005,0.856114746873464
"FBgn0031011",4420.11230402765,0.08360339697804,0.126795075918663,0.659358388898875,0.509665656061919,0.856114746873464
"FBgn0032499",542.176815189477,-0.0981659131296756,0.148765326150896,-0.659870923350135,0.509336664920505,0.856114746873464
"FBgn0037150",217.963650380264,0.141664342585818,0.214718076456526,0.659769055888038,0.509402043849171,0.856114746873464
"FBgn0037652",439.256587286342,0.104339822481573,0.158230134386151,0.659418149939365,0.5096272902728,0.856114746873464
"FBgn0052104",195.009558329761,0.140882329030175,0.213465004838585,0.659978571835254,0.509267580484806,0.856114746873464
"FBgn0259743",2510.44827459771,0.0863933270593183,0.130816264034282,0.660417324230248,0.508986057748991,0.856114746873464
"FBgn0015799",848.472677978898,0.0769726773305609,0.116800144067211,0.659011835518523,0.509888168499896,0.856280930570959
"FBgn0004399",3435.03742601046,0.0852743159833533,0.129827827858456,0.656826178100455,0.51129268973367,0.856770749011995
"FBgn0005672",4557.41363272437,0.0682629856327646,0.103850467323072,0.657319965835138,0.510975201147505,0.856770749011995
"FBgn0010406",995.476514976361,-0.0912395842873216,0.138907670152555,-0.656836186130814,0.511286253890552,0.856770749011995
"FBgn0031260",2258.72764374453,-0.0937484156814491,0.142618099383022,-0.657338837686187,0.510963069238062,0.856770749011995
"FBgn0031662",784.782847394626,0.0850396449654247,0.129362940303078,0.657372542446773,0.510941402257106,0.856770749011995
"FBgn0035721",185.994530949168,0.161014544903877,0.24469201651099,0.658029416732709,0.510519228911005,0.856770749011995
"FBgn0038996",571.893116902092,-0.10848328477578,0.165068593853018,-0.65720124127535,0.511051527562928,0.856770749011995
"FBgn0042112",213.622201302314,-0.124043398944072,0.188637376252835,-0.657575934356793,0.510810662708134,0.856770749011995
"FBgn0046114",426.475783635339,-0.108653857486744,0.165134949077358,-0.657970091091041,0.510557350029798,0.856770749011995
"FBgn0051715",281.734318100953,0.211254133031949,0.321727742813868,0.656623924266821,0.511422761748934,0.856781507775233
"FBgn0031452",498.827350006641,0.149035246976815,0.227350340322817,0.655531224475838,0.512125789602841,0.857751896581601
"FBgn0034304",470.450614995326,-0.0900700930138531,0.13749509824808,-0.655078574883749,0.51241716564833,0.857913442056148
"FBgn0035424",4282.58171646483,0.0848856227825733,0.129597021237311,0.654996711900772,0.512469871073805,0.857913442056148
"FBgn0000246",177.098554585887,0.219021457859908,0.334840882174035,0.654106082978454,0.513043462722645,0.858175523468669
"FBgn0004419",1428.51716896846,0.119833289766163,0.183194128908463,0.654132806985533,0.513026246797669,0.858175523468669
"FBgn0010660",2263.81051223976,0.0840318425913642,0.128531721877335,0.653782905604891,0.513251681275035,0.858175523468669
"FBgn0032596",1198.01463850788,-0.117264333204995,0.179465760938638,-0.653407828834211,0.513493393029456,0.858175523468669
"FBgn0033015",765.745656712456,0.0991109964356208,0.151574707226183,0.65387555911769,0.513191981444526,0.858175523468669
"FBgn0039175",743.334394994579,-0.0999340188915866,0.152748616803577,-0.654238453891166,0.512958190744132,0.858175523468669
"FBgn0053867",50.8240486262098,-0.240995888612776,0.368734747092053,-0.653575206875236,0.513385521817085,0.858175523468669
"FBgn0037218",2154.9189111797,0.0671992085865167,0.102955513638717,0.652701406768042,0.513948795398082,0.858522469458368
"FBgn0037657",1043.87703471328,0.0716509439389639,0.109771525634539,0.652727959502998,0.513931674100307,0.858522469458368
"FBgn0005634",20365.9272959043,-0.0680073724905453,0.104282497226711,-0.652145607356305,0.514307244932915,0.858914172123444
"FBgn0002524",5245.96155972116,0.0637391982282834,0.097833630198629,0.651506011776067,0.51471989761071,0.858946643606918
"FBgn0033871",69.2170585470153,0.205400047945867,0.315259039957202,0.651527860941755,0.514705798182764,0.858946643606918
"FBgn0043001",152.81265386372,-0.121426979028621,0.186364871399765,-0.651555081795175,0.514688232645854,0.858946643606918
"FBgn0051729",2940.50865932242,0.0846858381496594,0.1300164798001,0.651346954477338,0.514822544508519,0.858946643606918
"FBgn0261437",196.57858387039,0.14379869767128,0.221106074140587,0.650360684256224,0.515459266834706,0.859801940273876
"FBgn0003189",4173.73205362725,0.105768938817822,0.163348881507662,0.647503293818763,0.517306263435973,0.860151198224005
"FBgn0004598",3678.3726062212,0.0829284365648896,0.127893275085047,0.648419054948302,0.516713949174936,0.860151198224005
"FBgn0011204",1480.8785152914,0.0886910276711805,0.136892033496331,0.647890351293217,0.517055871796105,0.860151198224005
"FBgn0028665",2366.32018507508,-0.087306617120562,0.134655134080415,-0.648371989057791,0.516744382822269,0.860151198224005
"FBgn0031544",1498.65726665027,0.0861131806223646,0.132554170598697,0.649645199644975,0.515921429451635,0.860151198224005
"FBgn0032871",158.231601115322,-0.134591402819937,0.207909214455227,-0.647356603085627,0.517401175649107,0.860151198224005
"FBgn0034748",339.231736162221,-0.0949120109858922,0.146440129180771,-0.648128429801708,0.516901887434729,0.860151198224005
"FBgn0035432",3838.20713631688,0.102453552170853,0.158091455018895,0.648065084596812,0.516942855511807,0.860151198224005
"FBgn0036314",664.448163327584,-0.0971453174828582,0.149523411177389,-0.649699714030793,0.515886208676066,0.860151198224005
"FBgn0036922",56.1634902236224,-0.202285739617096,0.311701075718247,-0.648973504987023,0.516355501781198,0.860151198224005
"FBgn0036958",1621.78262298163,0.0858119307570273,0.132271258763345,0.648757194566049,0.516495329353244,0.860151198224005
"FBgn0037737",251.276880906346,0.156841156886324,0.24228250675412,0.647348250550724,0.517406580198824,0.860151198224005
"FBgn0053207",653.438055487561,0.0942914867926587,0.145343646103862,0.648748599063481,0.516500886070965,0.860151198224005
"FBgn0259937",3639.37182936414,-0.0808259276548699,0.124551993592447,-0.648933231204188,0.516381534108346,0.860151198224005
"FBgn0001218",30546.3549067263,-0.0707847149673792,0.109620605619675,-0.645724538440925,0.518457766022126,0.860247572022823
"FBgn0011742",2176.08841206132,-0.0834360229107764,0.129134815491611,-0.646115631893218,0.518204472544955,0.860247572022823
"FBgn0032916",335.357254491888,0.112557709335554,0.173993292849207,0.646908323259927,0.517691278662473,0.860247572022823
"FBgn0033465",571.288545129644,0.0874407878247148,0.135382520902895,0.64587944766838,0.518357430694184,0.860247572022823
"FBgn0035902",56.5991373122852,-0.187637136072003,0.290486998931427,-0.645939876009034,0.518318293737174,0.860247572022823
"FBgn0037804",960.861223938146,-0.0798074694497198,0.123432746232128,-0.646566424922877,0.517912593758906,0.860247572022823
"FBgn0039566",1018.45135916793,-0.0918967108139335,0.142293142023216,-0.645826703292137,0.518391592311219,0.860247572022823
"FBgn0086676",5159.40769523911,-0.100819628476168,0.155859796465141,-0.646861029994457,0.517721889271869,0.860247572022823
"FBgn0031710",341.819961801698,0.123824937720942,0.19192497528152,0.645173654649755,0.518814656965175,0.860427658715102
"FBgn0033160",1629.57206209119,0.0930321271285396,0.144172170929147,0.645284915451956,0.518742566250885,0.860427658715102
"FBgn0027334",490.59532783845,0.118618689499968,0.184056289193903,0.644469634911545,0.519270941936526,0.86043175416381
"FBgn0034967",10525.2122214032,0.0973234535504754,0.15100601010424,0.64450053003382,0.519250914033494,0.86043175416381
"FBgn0035111",952.022761809259,0.0753814454013701,0.117013427265002,0.644211926471077,0.519438018136414,0.86043175416381
"FBgn0036691",275.449831758101,-0.13973764784853,0.216902495551198,-0.644241770909208,0.519418668124673,0.86043175416381
"FBgn0039494",2215.7512928665,0.134742397621103,0.208969908630689,0.644793303035952,0.519061142405032,0.86043175416381
"FBgn0024329",3010.65803426885,-0.0699567974543995,0.108660471952137,-0.643810911158331,0.519698057470009,0.860656749572105
"FBgn0030610",263.503062733859,-0.106452701835598,0.165480206115946,-0.643295680699184,0.520032258437994,0.86100442502195
"FBgn0036300",359.069468122978,-0.119341995833858,0.185572416692718,-0.643102018935668,0.520157904562083,0.86100671779997
"FBgn0029093",12770.3223081478,-0.102974483579492,0.160349407875698,-0.64218811247072,0.520751050527999,0.861521420885311
"FBgn0031575",346.018948551287,0.0934379928766336,0.145618028459291,0.641665004431474,0.521090716196591,0.861521420885311
"FBgn0034071",1800.01898792018,0.0691338126637466,0.107773391711972,0.64147385143551,0.521214864533298,0.861521420885311
"FBgn0035159",217.863974168378,-0.14799625370254,0.23058933766455,-0.641817419666808,0.520991737824474,0.861521420885311
"FBgn0037781",68.9996037522851,0.171177266312813,0.266785527636508,0.641628756362078,0.521114257098373,0.861521420885311
"FBgn0259704",265.946469808886,0.124262209831274,0.193671655869778,0.641612781556565,0.521124631930314,0.861521420885311
"FBgn0025632",94.383269582673,-0.15612466012179,0.243567610429476,-0.640991057253054,0.521528493154513,0.861674470963568
"FBgn0053509",63.6103152564091,-0.251136863953595,0.391820688386834,-0.640948452690315,0.521556174227335,0.861674470963568
"FBgn0001994",2846.51768337403,-0.119201870070017,0.186051804421178,-0.640691824735932,0.52172292674921,0.861744495696133
"FBgn0027499",904.713393565661,0.117695541567312,0.183938451426196,0.639863718840409,0.52226120297397,0.862222510223169
"FBgn0037050",151.681980006259,0.146682538197682,0.229196075721206,0.639987127773105,0.522180967970631,0.862222510223169
"FBgn0029882",1090.18101835347,-0.0883125216893676,0.138060455151613,-0.639665584126796,0.522390034611032,0.862229764130501
"FBgn0039187",1083.37114243859,0.0728745108342398,0.113987452873552,0.639320460253467,0.522614480890175,0.862394793543229
"FBgn0040087",1313.5489790886,-0.0890412787053226,0.139326990785517,-0.639081330927436,0.522770024209263,0.8624460708919
"FBgn0032172",1731.52060489879,0.0961798983107725,0.150593095571586,0.638674023836984,0.523035014642108,0.862677842526819
"FBgn0030854",710.285486634035,-0.119165904947326,0.186761452679592,-0.638064778558812,0.523431512974103,0.862920997715337
"FBgn0034181",1311.94512045833,-0.067931135805773,0.106459610610576,-0.638093032805293,0.52341312163107,0.862920997715337
"FBgn0031314",397.303276903813,-0.0962136275664524,0.150985316747888,-0.637238306603734,0.52396962936145,0.863602655053636
"FBgn0001961",6673.7220569635,-0.104596769236693,0.164465108593294,-0.635981516878148,0.524788469136783,0.863719549322748
"FBgn0023000",404.701259844659,0.117888161218617,0.185254107094849,0.636359231475817,0.524542306818405,0.863719549322748
"FBgn0028372",270.889858446782,-0.107350476547506,0.168761889101462,-0.636106155951863,0.524707233427787,0.863719549322748
"FBgn0030737",117.719677907031,-0.144789238604448,0.227375369654812,-0.636785060863267,0.524264858309818,0.863719549322748
"FBgn0034002",248.814140366237,-0.103360452688405,0.162416769716645,-0.636390274654083,0.524522078140076,0.863719549322748
"FBgn0260750",184.39278554711,-0.139112928293409,0.21862788599253,-0.636300020291841,0.524580891733268,0.863719549322748
"FBgn0013998",1229.97777648012,-0.0727296382799225,0.114426497565169,-0.635601367056621,0.525036278240609,0.863922197086007
"FBgn0022029",1075.1392131389,-0.0885398709262745,0.139676424580088,-0.63389273596066,0.526150826513349,0.864319363895446
"FBgn0025394",1768.21212671553,0.0771004819103095,0.121472467066621,0.634715699550449,0.525613852517208,0.864319363895446
"FBgn0026170",4274.26749842094,0.108324117633861,0.170772268126468,0.634319136369613,0.525872570304001,0.864319363895446
"FBgn0032339",451.461635915541,0.0842532442694112,0.132842554553703,0.634233845867144,0.525928222326441,0.864319363895446
"FBgn0033032",301.886250451738,-0.157095747764387,0.24778504880015,-0.634000108259528,0.526080751461431,0.864319363895446
"FBgn0035853",729.079440203586,-0.115538892164824,0.182059710431447,-0.634620871861317,0.52567571217138,0.864319363895446
"FBgn0052281",166.069632665719,0.125949166757375,0.198382515673756,0.634880379098033,0.525506434726117,0.864319363895446
"FBgn0029891",1208.89333072678,0.105989510344515,0.167426623227802,0.633050516704892,0.526700654709115,0.864812520492763
"FBgn0037010",848.11944513584,0.0757947720154217,0.119709964763199,0.633153406780737,0.526633468984499,0.864812520492763
"FBgn0015818",1039.18892209807,-0.0730141960515869,0.115393707652159,-0.632739839434569,0.526903549008167,0.864843744565983
"FBgn0031224",335.692902930416,-0.101276182905765,0.160085223305789,-0.632639170651693,0.526969301422655,0.864843744565983
"FBgn0032429",755.092668611367,-0.121836811740579,0.19275602603947,-0.632077835613974,0.527336017509625,0.865035810919553
"FBgn0035518",373.241903590969,-0.112206859704642,0.17749951468135,-0.632153050705956,0.527286872486501,0.865035810919553
"FBgn0028962",456.212982990088,0.0975717387541472,0.154496738743227,0.631545620625113,0.527683829867373,0.865229114291029
"FBgn0035480",183.850007185767,0.142150427827053,0.225094167574974,0.631515375802465,0.527703598931143,0.865229114291029
"FBgn0026593",101.024843580857,-0.149747175610265,0.237234193493919,-0.631220876741379,0.527896113455997,0.865339997666573
"FBgn0000212",3297.27023377966,-0.0633321467351353,0.100379116715749,-0.630929508121472,0.528086616828262,0.865342879848162
"FBgn0031474",3057.3730820636,0.0776264959357192,0.123053335741378,0.630836177402518,0.528147645963036,0.865342879848162
"FBgn0039844",584.304972859592,-0.15260414310857,0.242238938939619,-0.629973627595061,0.528711838941371,0.865936028875084
"FBgn0052675",2703.6577871821,-0.0707662419429638,0.1123791647968,-0.629709626966181,0.528884582796847,0.865936028875084
"FBgn0085215",227.415211505073,0.175920775267579,0.279357410934439,0.629733697341808,0.52886883160841,0.865936028875084
"FBgn0023167",806.668852122469,-0.0783619962882841,0.124689774164638,-0.628455675802383,0.52970547425409,0.866665698018085
"FBgn0032189",163.747961036138,0.137099640367257,0.21813607843098,0.628505111824663,0.529673099005482,0.866665698018085
"FBgn0035600",3075.21586166243,0.0893511113300502,0.142151029503292,0.628564644535207,0.529634112852971,0.866665698018085
"FBgn0038463",436.209004103869,-0.0863839120150523,0.137505986484925,-0.628219281380327,0.529860300940997,0.866714359117131
"FBgn0031308",232.524834929462,-0.11237027344151,0.179023990361126,-0.627682765951301,0.53021177739308,0.867084589463453
"FBgn0032329",240.73437417353,0.105203876825636,0.167690594991026,0.627368975769129,0.530417399250529,0.867216177302246
"FBgn0003261",15235.5638281043,0.0846012233344953,0.1353922616463,0.624860108737295,0.532062875815471,0.867610711474789
"FBgn0004648",1287.96149169959,0.079877464632111,0.12790599416913,0.624501339057565,0.532298391205706,0.867610711474789
"FBgn0019660",254.268842354907,0.20192067887517,0.323297697389931,0.624565781028847,0.532256084199138,0.867610711474789
"FBgn0025642",86.4173972625753,-0.159323701642215,0.25466545979515,-0.625619594311585,0.531564483511983,0.867610711474789
"FBgn0032244",265.224752628345,0.10351334458543,0.165437327338531,0.625695217945658,0.531514870461851,0.867610711474789
"FBgn0033021",1373.88341170904,0.136604434951146,0.218238417621664,0.625941282198822,0.531353455718503,0.867610711474789
"FBgn0034803",255.375662157377,0.110278635823437,0.176627714251844,0.624356354780182,0.532393581526004,0.867610711474789
"FBgn0036566",2957.8925714351,0.0749123795735056,0.119785769383588,0.625386303890699,0.531717548990696,0.867610711474789
"FBgn0036964",189.080665463875,-0.126811330748328,0.203116278238948,-0.62432874335727,0.532411710952634,0.867610711474789
"FBgn0039829",146.867323506374,0.162024066384465,0.258816104555911,0.626020033268307,0.531301801358124,0.867610711474789
"FBgn0041164",2328.30879312537,0.076088274571356,0.121717196254477,0.625123457594901,0.531890033295789,0.867610711474789
"FBgn0050090",427.230645558406,0.0914250604063006,0.14590304650356,0.626615157100712,0.530911530393506,0.867610711474789
"FBgn0085376",292.079103002673,0.236979570555473,0.379151001931621,0.625026887303891,0.531953411518302,0.867610711474789
"FBgn0260767",290.087917341969,-0.105237833372725,0.168118066069352,-0.62597575521308,0.531330843883626,0.867610711474789
"FBgn0004400",257.35216808966,-0.172873866376715,0.277091245156727,-0.623887868701643,0.532701227849509,0.867770326949922
"FBgn0015283",1081.67383965982,-0.083643246638311,0.134141424439449,-0.623545239569657,0.532926283135775,0.867770326949922
"FBgn0020261",738.371664894403,-0.0973048683187571,0.156170041515662,-0.623070003532007,0.533238520614499,0.867770326949922
"FBgn0033907",230.412398854541,-0.116708567486418,0.187157050910135,-0.623586271096227,0.532899329121642,0.867770326949922
"FBgn0037855",568.825781402856,-0.0773706141220831,0.124179847096366,-0.6230529021512,0.533249758211925,0.867770326949922
"FBgn0250874",2362.60114537997,-0.10550959348148,0.169347597825404,-0.62303566650092,0.533261084161173,0.867770326949922
"FBgn0017549",773.485521090472,-0.109442446434595,0.175757375329413,-0.622690491533983,0.533487932316805,0.867935638183409
"FBgn0030006",118.054511061421,-0.134410980664601,0.216118159098926,-0.621932840928353,0.53398602943012,0.868338229974491
